2203,Clay,Yates,Jul.,"29,",1934,(880),392-1533,241 Forest Dr. ,Painesville,44077, OH
2204,Karley,Woodward,Jan.,"22,",2013,(820),841-7111,73 Fieldstone Rd. ,Fond Du Lac,54935, WI
2205,Rose,Hughes,Jul.,"23,",1970,(848),202-1098,9057 Glen Creek Drive ,Silver Spring,20901, MD
2206,Juliana,Crawford,Aug.,"4,",1983,(506),216-0783,460 Liberty Ave. ,Baldwinsville,13027, NY
2207,Carmen,Randolph,Oct.,"30,",1988,(551),458-7780,8280 Rosewood Rd. ,Crystal Lake,60014, IL
2208,Kolby,Campbell,Jan.,"9,",1954,(924),515-2712,799 Lakeview St. ,Milledgeville,31061, GA
2209,Nathaly,Strickland,May,"22,",1988,(813),613-0960,85 Fordham Road ,Bartlett,60103, IL
2210,Adonis,Hale,Aug.,"4,",1973,(516),366-0378,7803 Arcadia Dr. ,Mechanicsburg,17050, PA
2211,Joselyn,Petersen,Jul.,"12,",1921,(248),496-3599,97 Talbot Ave. ,Columbus,31904, GA
2212,Ariana,Decker,May,"8,",1937,(259),745-9802,34 White Dr. ,Menomonee Falls,53051, WI
2213,Amy,Gamble,Nov.,"6,",1945,(313),853-5511,730 Bay Street ,Vienna,22180, VA
2214,Mariam,Booker,May,"22,",1993,(583),473-1101,63 Jackson Street ,Winona,55987, MN
2215,Shyla,Oconnell,Oct.,"11,",1906,(229),811-4590,56 Wall Ave. ,Wilkes Barre,18702, PA
2216,Malcolm,Spears,Apr.,"9,",1986,(305),383-4495,305 Lyme Drive ,Maryville,37803, TN
2217,Peyton,Vaughn,Jan.,"26,",1995,(252),524-6601,182 Constitution Road ,Lewiston,4240, ME
2218,Lamont,Saunders,Feb.,"25,",1983,(993),363-5677,9445 Shub Farm St. ,Clermont,34711, FL
2219,Davon,Johnston,Jun.,"1,",1952,(830),468-8404,7630 Parker St. ,Westford,1886, MA
2220,Jon,Russo,Aug.,"13,",1932,(648),859-6698,391 N. Shipley Ave. ,Elmhurst,11373, NY
2221,Alondra,Cameron,Feb.,"20,",1929,(876),653-5494,222 Oakwood Street ,Butte,59701, MT
2222,Alyson,Payne,Feb.,"8,",2007,(620),559-6793,23 University Rd. ,Tualatin,97062, OR
2223,Sierra,Tate,Mar.,"9,",2003,(291),594-4556,693 North St. ,Powhatan,23139, VA
2224,Roy,Donaldson,Aug.,"28,",1932,(475),787-9643,243 E. Peninsula Court ,Stillwater,55082, MN
2225,Bethany,Dorsey,Apr.,"28,",1947,(940),500-2405,36 John St. ,Marcus Hook,19061, PA
2226,Rayan,Shields,Mar.,"15,",1963,(419),861-2591,9787 Cardinal Drive ,Rocky Mount,27804, NC
2227,Tamara,Parsons,Jul.,"16,",1934,(296),906-2363,9485 Arlington Ave. ,Winter Garden,34787, FL
2228,Pedro,Parsons,Jan.,"14,",2003,(659),953-8336,309 E. Gulf Ave. ,Princeton,8540, NJ
2229,Abraham,Schneider,Apr.,"18,",1966,(537),618-9561,254 S. Creekside St. ,Spring Hill,34608, FL
2230,Mckayla,Buckley,Aug.,"21,",1959,(806),259-5400,14 Cottage St. ,Depew,14043, NY
2231,Kiersten,Santiago,Jan.,"28,",1972,(677),264-0199,25 Trout Drive ,Carpentersville,60110, IL
2232,Piper,Schneider,Apr.,"22,",1926,(903),684-3383,868 West Chapel Street ,Hazleton,18201, PA
2233,Louis,Ramos,Feb.,"17,",2010,(936),853-1569,51 Indian Spring Street ,Louisville,40207, KY
2234,Rowan,Higgins,Mar.,"2,",2014,(495),544-4420,8812 Pine Lane ,Racine,53402, WI
2235,Cristopher,Sexton,Jun.,"25,",1987,(436),245-5311,52 Glenwood Court ,Springfield Gardens,11413, NY
2236,Diana,Salas,Oct.,"31,",2012,(765),915-9937,329 Roosevelt St. ,Michigan City,46360, IN
2237,Max,Hebert,Apr.,"28,",1945,(966),996-4504,9499 Jones Street ,Odenton,21113, MD
2238,Lillian,Roberson,Jun.,"1,",2000,(909),677-2801,357 8th St. ,Cedar Rapids,52402, IA
2239,Eli,Vaughan,Sep.,"21,",1935,(908),815-6002,9679 Orange Street ,Bergenfield,7621, NJ
2240,Frank,Shelton,Dec.,"24,",1946,(884),717-9776,95 Dogwood Lane ,Hephzibah,30815, GA
2241,Rodney,Gay,Mar.,"10,",1970,(874),598-3671,721 Anderson Street ,Erlanger,41018, KY
2242,Kaia,Hays,Mar.,"2,",1935,(893),941-0085,386 South Myers Dr. ,Clarksville,37040, TN
2243,Dayton,Navarro,Feb.,"28,",2011,(229),769-2479,97 Railroad Lane ,Hempstead,11550, NY
2244,Gunnar,Tucker,Feb.,"16,",1918,(334),773-7166,7406 East Foster St. ,Elizabethton,37643, TN
2245,Perla,Kelley,Jun.,"12,",2014,(435),606-7998,7211 Arcadia Dr. ,Saint Charles,60174, IL
2246,Emerson,Ferrell,Jul.,"25,",1978,(469),308-7849,46 Acacia Dr. ,West Hempstead,11552, NY
2247,Caleb,Howe,Apr.,"2,",1904,(401),731-7838,74 South Canterbury Avenue ,Oshkosh,54901, WI
2248,Adalyn,Henson,Dec.,"18,",1967,(598),398-3742,974 Fawn Ave. ,West Roxbury,2132, MA
2249,Dustin,Sims,Jul.,"11,",1981,(962),947-1227,881 W. Hawthorne Lane ,Warminster,18974, PA
2250,Dexter,Mccall,May,"29,",2007,(778),265-6073,890 Manhattan Ave. ,Amarillo,79106, TX
2251,Cristopher,Rangel,Aug.,"16,",1903,(426),462-4614,67 East Del Monte Court ,Vincentown,8088, NJ
2252,Kasen,Fisher,Sep.,"25,",1910,(809),889-8767,7149 NE. Race Street ,Morgantown,26508, WV
2253,Finn,Shannon,Oct.,"6,",1930,(468),436-6805,81 E. Jennings Ave. ,Whitestone,11357, NY
2254,Julie,Chang,Feb.,"5,",1963,(781),876-7912,52 Lincoln Dr. ,Coventry,2816, RI
2255,Gustavo,Levine,Sep.,"14,",1937,(662),639-0522,650 Chapel Ave. ,Cockeysville,21030, MD
2256,Gerald,Cohen,Sep.,"30,",1966,(220),423-0280,56 Cottage Dr. ,New Berlin,53151, WI
2257,Rory,Mcdonald,Apr.,"2,",1940,(963),268-6285,386 Cedarwood St. ,Lakeville,55044, MN
2258,Bo,Ruiz,Sep.,"9,",1908,(204),806-9147,38 Cactus Ave. ,Homestead,33030, FL
2259,Deangelo,Butler,Jul.,"1,",1911,(275),945-2433,39 S. Summit St. ,Bay City,48706, MI
2260,Kiley,Pitts,Mar.,"3,",1993,(383),444-2648,10 Mayflower St. ,Shirley,11967, NY
2261,Adrien,Villanueva,Apr.,"1,",1961,(883),261-7367,9024 Bohemia St. ,South Portland,4106, ME
2262,Haley,Spence,Sep.,"30,",1996,(550),286-1661,33 Lawrence Street ,Taylor,48180, MI
2263,Desirae,Johnson,Apr.,"3,",1977,(528),309-2778,594 Indian Spring Court ,Canton,30114, GA
2264,Turner,Bates,Mar.,"15,",1920,(707),308-7995,757 Carpenter St. ,Summerfield,34491, FL
2265,Vicente,Werner,Nov.,"29,",1918,(750),334-0981,864 E. Gregory Court ,Goshen,46526, IN
2266,Korbin,Spence,Oct.,"22,",1995,(529),383-3171,338 Prospect St. ,Sykesville,21784, MD
2267,Damion,Snow,Dec.,"27,",1983,(985),472-2581,84 Bridgeton St. ,Austin,55912, MN
2268,Sincere,Meza,May,"27,",1996,(218),266-8383,58 Windsor Ave. ,Hamburg,14075, NY
2269,Chaim,Ritter,Jan.,"2,",1993,(758),843-7817,9630 Lake View Avenue ,Palm City,34990, FL
2270,Eliza,Randolph,Oct.,"23,",2000,(787),707-5165,50 Lakewood Dr. ,Glendale,85302, AZ
2271,Miah,Mosley,Jan.,"19,",1958,(403),933-9885,8604 East Military Lane ,Wausau,54401, WI
2272,Pamela,Camacho,Apr.,"11,",1935,(501),306-7441,255 Windfall Ave. ,South Bend,46614, IN
2273,Makayla,Martinez,Feb.,"10,",1983,(801),744-4501,733 Ashley Ave. ,Easley,29640, SC
2274,Carmelo,Webb,Jul.,"31,",1978,(917),674-5109,95 Illinois Court ,Clifton,7011, NJ
2275,Emely,Mayer,Jan.,"16,",1931,(207),842-8018,192 Foster Road ,Lutherville Timonium,21093, MD
2276,Raphael,Burnett,Oct.,"13,",1953,(795),469-7217,505 South Thatcher Drive ,Prior Lake,55372, MN
2277,Leo,Schaefer,Nov.,"5,",2017,(752),423-6082,37 Paris Hill Ave. ,Lake Worth,33460, FL
2278,Aidan,Powers,Nov.,"6,",1978,(408),337-5250,81 N. Brickell St. ,West Babylon,11704, NY
2279,Charlee,Cooley,Apr.,"27,",1968,(626),745-8554,539 Rock Maple St. ,Lincoln Park,48146, MI
2280,Hadassah,Turner,Jan.,"5,",1979,(667),922-4231,7668 Greenview St. ,Loveland,45140, OH
2281,Hailey,Harrison,Jul.,"24,",1916,(595),258-8796,96 Cooper Dr. ,North Royalton,44133, OH
2282,Paula,Cervantes,Aug.,"26,",1942,(308),925-2149,8603 N. Beaver Ridge Rd. ,Peabody,1960, MA
2283,Heath,Carr,Aug.,"27,",1944,(420),675-4384,515 Campfire Lane ,Pickerington,43147, OH
2284,Triston,Meyers,Mar.,"26,",2013,(740),479-8279,36 Ridgeview Ave. ,Methuen,1844, MA
2285,Eliezer,Schroeder,Aug.,"8,",1966,(765),427-9983,7807 South Park Dr. ,Camp Hill,17011, PA
2286,Karly,Welch,Sep.,"27,",1999,(763),424-0315,457 Leeton Ridge Avenue ,Oakland,94603, CA
2287,Rachael,Horne,May,"15,",2005,(990),375-5208,56 Williams Street ,Burke,22015, VA
2288,Lana,Reilly,Jul.,"26,",1937,(667),850-5193,9293 Theatre Rd. ,Lake Jackson,77566, TX
2289,Giada,West,Jul.,"10,",1962,(503),644-4826,20 Mayfair Lane ,Murfreesboro,37128, TN
2290,Adrienne,Wolfe,Mar.,"16,",2004,(333),371-4258,964 South Myers St. ,Flowery Branch,30542, GA
2291,Dawson,House,Apr.,"14,",1912,(973),795-2712,839 NE. High Ridge St. ,Bethel Park,15102, PA
2292,Agustin,Noble,Aug.,"13,",1959,(727),565-4589,21 Brickell Ave. ,Port Washington,11050, NY
2293,Madden,Ritter,Nov.,"30,",1978,(675),722-0753,320 Livingston Street ,Ridgefield,6877, CT
2294,Summer,Mckinney,Jan.,"10,",1954,(671),225-8524,53 N. Fairfield Ave. ,Hackettstown,7840, NJ
2295,Conor,Donaldson,Jul.,"7,",1944,(221),728-1340,7989 Fairview Lane ,Brainerd,56401, MN
2296,Gunnar,Simpson,May,"3,",1977,(769),519-4500,7064 Wood Court ,Chippewa Falls,54729, WI
2297,Izabelle,Nunez,Jun.,"25,",1914,(547),680-2717,550 John Lane ,Onalaska,54650, WI
2298,Jovan,Powers,Jun.,"20,",1985,(760),964-8907,8931 Ashley Drive ,Atlantic City,8401, NJ
2299,Ayana,Frey,Jan.,"19,",1942,(643),276-3270,336 Cactus St. ,Cedar Falls,50613, IA
2300,Darnell,Avery,Jan.,"25,",1987,(349),994-9669,8134 Carson Court ,Saint Paul,55104, MN
2301,Payton,Sexton,Nov.,"30,",1944,(727),872-7396,603 Birchpond St. ,Fairborn,45324, OH
2302,Aryanna,Bird,Feb.,"3,",1900,(901),984-7425,3 Old Thomas Rd. ,Coram,11727, NY
2303,Nikolai,Thornton,Sep.,"9,",1997,(833),571-4909,1 Woodland Lane ,Rome,13440, NY
2304,Kaiya,Bell,Jun.,"29,",2017,(426),408-4878,82 Hanover Ave. ,Clementon,8021, NJ
2305,Haleigh,Morton,Sep.,"25,",2007,(653),953-5000,585 Nichols Ave. ,Woodbridge,22191, VA
2306,Donte,George,Apr.,"25,",1958,(498),988-2838,32 N. Pineknoll Dr. ,Dawsonville,30534, GA
2307,Julianne,Patterson,Dec.,"18,",2018,(659),323-0403,559 S. Military Court ,Baltimore,21206, MD
2308,Franklin,Boyer,Apr.,"18,",2017,(201),633-8656,7117 Mammoth Dr. ,Douglasville,30134, GA
2309,Frida,Swanson,Aug.,"6,",1949,(881),430-6108,9303 Longbranch St. ,Ellenwood,30294, GA
2310,Sydney,Riggs,Dec.,"3,",1900,(409),231-6376,207 Gonzales St. ,District Heights,20747, MD
2311,Aldo,Page,Aug.,"22,",1907,(830),707-1641,850 W. Brickyard St. ,Yonkers,10701, NY
2312,Antonio,Sullivan,Jul.,"4,",1930,(630),627-6248,752 Railroad Lane ,Honolulu,96815, HI
2313,August,Foley,May,"19,",2000,(514),387-8303,8430 Howard St. ,Geneva,60134, IL
2314,Dashawn,Camacho,Mar.,"21,",1971,(564),698-9247,40 Mechanic Court ,Williamsburg,23185, VA
2315,Tiffany,Harrison,Dec.,"7,",1901,(544),933-8807,7225 Pilgrim Street ,Montgomery,36109, AL
2316,Jett,Hebert,Aug.,"1,",1906,(429),609-0593,37 Academy Ave. ,Garland,75043, TX
2317,Ireland,Briggs,Nov.,"1,",1972,(783),742-3898,3 Glenwood Dr. ,King Of Prussia,19406, PA
2318,Kierra,Weiss,Aug.,"13,",1979,(793),799-8136,41 Linda Lane ,Altoona,16601, PA
2319,Walter,Hardy,May,"15,",1942,(227),818-5988,8310 Ohio St. ,Kenosha,53140, WI
2320,Jaylan,Salas,Jun.,"23,",2019,(303),639-5715,9464 Fulton St. ,Duluth,30096, GA
2321,Adan,Saunders,Sep.,"12,",1943,(519),430-0555,7986 North Street ,Cincinnati,45211, OH
2322,Joshua,Craig,Oct.,"28,",1949,(260),709-2542,7612 Longbranch Dr. ,Hinesville,31313, GA
2323,Claire,French,Apr.,"3,",1906,(444),865-8268,8128 E. Park Dr. ,Naples,34116, FL
2324,Johnathon,Horn,Jun.,"3,",1956,(447),443-0674,33 Cemetery Ave. ,Orlando,32806, FL
2325,Cassie,Barker,Aug.,"9,",1906,(525),803-2593,1 Wall Road ,Ellicott City,21042, MD
2326,Mauricio,Dyer,May,"26,",2008,(244),795-0706,851 Addison Lane ,Middletown,6457, CT
2327,Kash,Jennings,Dec.,"22,",1923,(573),435-9579,45 Olive Street ,Yuma,85365, AZ
2328,Sidney,Weaver,Jul.,"17,",1915,(316),802-3893,290 Elm Ave. ,North Olmsted,44070, OH
2329,Drake,Meadows,Nov.,"12,",1940,(392),836-3107,8926 George Rd. ,Beckley,25801, WV
2330,Norah,Waters,Feb.,"8,",2009,(609),313-4626,7625 W. Longfellow Court ,Rosemount,55068, MN
2331,Jaylee,Dorsey,Aug.,"13,",1929,(294),202-9302,38 Bedford Road ,Ashburn,20147, VA
2332,Julia,Cowan,May,"11,",1912,(808),242-1334,33 Second St. ,Maumee,43537, OH
2333,Marisol,Reilly,Jun.,"27,",2005,(947),779-2857,542 Cemetery St. ,Stoughton,2072, MA
2334,Braydon,Roberts,Jul.,"20,",1929,(772),775-7977,68 Homestead Lane ,Portage,46368, IN
2335,Cade,Cummings,Dec.,"22,",2001,(567),743-2142,658 Catherine Avenue ,Newnan,30263, GA
2336,Cindy,Lynn,Apr.,"1,",2003,(613),396-9332,63 North Spring Ave. ,Moses Lake,98837, WA
2337,Ahmed,Lynn,Sep.,"26,",1919,(624),785-8004,54 Rock Maple Dr. ,Rossville,30741, GA
2338,Miracle,Oneill,Dec.,"31,",1955,(446),502-4377,733 Glenridge Ave. ,Waukegan,60085, IL
2339,Brent,Krueger,Mar.,"16,",1945,(409),638-0470,515 Airport Ave. ,Glenside,19038, PA
2340,Aubree,Bryan,Feb.,"2,",1970,(636),219-6594,9061 East Strawberry Drive ,Bedford,44146, OH
2341,Andreas,Calhoun,Nov.,"26,",2007,(618),446-8668,7433 Green Hill Street ,Norwalk,6851, CT
2342,Siena,Welch,Mar.,"16,",1940,(724),854-5891,40 E. Peninsula Dr. ,Sterling,20164, VA
2343,Linda,Waters,Aug.,"13,",1970,(493),948-2311,910 Lookout Dr. ,Elyria,44035, OH
2344,Toby,Gamble,Sep.,"11,",1909,(811),422-0934,8111 Cross Drive ,Washington,15301, PA
2345,Henry,Mckinney,Oct.,"3,",1966,(771),724-4432,687 North Essex Rd. ,Philadelphia,19111, PA
2346,Brooks,Snyder,Jul.,"16,",1973,(344),619-2119,8003 Adams Street ,Arlington Heights,60004, IL
2347,Rogelio,Larson,Mar.,"18,",1968,(501),244-4645,8864 Greystone Dr. ,Rego Park,11374, NY
2348,Iliana,Armstrong,Jun.,"11,",2009,(941),750-7351,98 Wagon Circle ,Addison,60101, IL
2349,Lorelai,Goodman,Aug.,"24,",1907,(617),782-2285,352 South Clay St. ,Thomasville,27360, NC
2350,Maren,Mclean,Jul.,"25,",1909,(571),418-3966,7977 E. Third Lane ,Bloomfield,7003, NJ
2351,Davian,Hayes,Jan.,"4,",2005,(823),913-0743,9798 Canterbury Road ,Newington,6111, CT
2352,Andrew,Velazquez,Jun.,"28,",1904,(861),306-5270,3 Leatherwood Drive ,Morton Grove,60053, IL
2353,Davion,Downs,Nov.,"21,",2010,(208),501-8139,9260 Westminster Ave. ,Jamestown,14701, NY
2354,Lee,Solomon,Jul.,"29,",1982,(600),225-2448,91 Helen Court ,Orland Park,60462, IL
2355,Edgar,Salazar,Jun.,"7,",1935,(566),963-0371,7829 Boston Lane ,Lakewood,8701, NJ
2356,Jamya,Mccall,Jun.,"12,",1998,(432),239-4789,7242 West Sheffield Dr. ,Ambler,19002, PA
2357,Alina,Decker,Nov.,"15,",1957,(483),315-0932,1 Glenholme St. ,Shakopee,55379, MN
2358,Frank,Le,Sep.,"28,",2008,(271),262-5962,438 3rd St. ,Mechanicsville,23111, VA
2359,Elsie,Trujillo,Aug.,"19,",1961,(372),676-6066,891 Durham Ave. ,Kennesaw,30144, GA
2360,Serenity,Gibbs,Dec.,"19,",1997,(711),332-1555,16 Edgewood Ave. ,Madison Heights,48071, MI
2361,Mateo,Zamora,Oct.,"31,",1993,(881),323-2606,272 Nichols Drive ,New Britain,6051, CT
2362,Ashton,Cooper,May,"12,",1976,(277),341-8504,552 Lake Forest Drive ,Antioch,37013, TN
2363,Allison,Rhodes,Sep.,"11,",1997,(269),290-6265,1 Bellevue Ave. ,Boynton Beach,33435, FL
2364,Liberty,Ibarra,Mar.,"28,",1961,(220),780-7769,14 Coffee Drive ,Jackson Heights,11372, NY
2365,Zayden,Mendez,May,"21,",1990,(662),285-9633,35 Golf St. ,Framingham,1701, MA
2366,Elisha,Owens,Feb.,"17,",1953,(978),845-4728,3 Heather Court ,Valparaiso,46383, IN
2367,Elian,Gould,Mar.,"5,",1950,(971),639-9911,7955 Princess Ave. ,Woodstock,30188, GA
2368,Lila,Barr,Mar.,"6,",2003,(810),201-4789,9497 Acacia Dr. ,Minneapolis,55406, MN
2369,Yadiel,Gardner,Mar.,"2,",1961,(693),447-2674,8447 E. Mulberry Ave. ,Lilburn,30047, GA
2370,Eduardo,Francis,Aug.,"21,",1918,(771),725-8131,233 Golf Ave. ,Trussville,35173, AL
2371,Josue,Cox,Dec.,"15,",1916,(803),634-4407,340 West St. ,Olive Branch,38654, MS
2372,Theresa,Hanna,Jun.,"20,",1947,(241),582-9930,87 Paris Hill St. ,New Brunswick,8901, NJ
2373,Emerson,Rowland,Jul.,"2,",1993,(649),742-7300,9433 Vine St. ,Kalamazoo,49009, MI
2374,Rory,Donaldson,Apr.,"23,",1937,(255),401-9631,9795 Temple Ave. ,Staunton,24401, VA
2375,Kaelyn,Bernard,Jul.,"2,",1989,(466),409-7366,466 Ridgeview Ave. ,Derry,3038, NH
2376,Bailey,Fields,Feb.,"4,",2011,(492),861-6511,9479 North Homestead Ave. ,Galloway,43119, OH
2377,Kiara,Kent,Jan.,"29,",1954,(507),666-2048,84 Berkshire Ave. ,Lagrange,30240, GA
2378,Linda,Jordan,Oct.,"27,",1995,(306),576-6340,9014 W. Prince Lane ,La Porte,46350, IN
2379,Arturo,Bautista,Jul.,"14,",1994,(275),612-5985,8713 NW. Princess Street ,Severna Park,21146, MD
2380,Yasmine,Rangel,Dec.,"30,",1964,(352),756-9243,65 Bellevue Dr. ,Flint,48504, MI
2381,Korbin,Clements,May,"16,",1963,(639),248-9849,370 Elizabeth Street ,Emporia,66801, KS
2382,Barrett,Krause,Jun.,"1,",1968,(200),716-2586,601 Jefferson Drive ,Navarre,32566, FL
2383,Bronson,Oliver,Jun.,"10,",1938,(716),340-7167,1 North Green Drive ,Harrisonburg,22801, VA
2384,Clarence,Krueger,Jan.,"21,",1927,(921),509-3146,7748 NW. Kent Drive ,Westfield,1085, MA
2385,Ivan,Crosby,Aug.,"14,",1980,(324),303-7893,58 Van Dyke St. ,Rochester,14606, NY
2386,Tyree,Smith,Jun.,"4,",2015,(739),937-6978,9270 Depot Dr. ,Newark,7103, NJ
2387,Mareli,Simon,Jun.,"17,",2013,(523),501-1376,8049 Glenwood Ave. ,Wooster,44691, OH
2388,Chace,Roach,Apr.,"13,",1932,(515),849-9321,9039 West Inverness St. ,Milwaukee,53204, WI
2389,Cristian,Miller,Aug.,"29,",1981,(797),675-8687,197 Kingston St. ,Winter Springs,32708, FL
2390,Lina,Mclaughlin,Jun.,"20,",1967,(372),390-6255,567 Carpenter Court ,Lewis Center,43035, OH
2391,Yadira,Patrick,May,"29,",1918,(419),596-9511,9759 Fairview Street ,Pueblo,81001, CO
2392,Danna,Hensley,Jun.,"27,",1967,(689),722-0331,100 Oxford St. ,Salt Lake City,84119, UT
2393,Beatrice,Levine,Jun.,"6,",2018,(629),667-5680,8361 Rockwell Lane ,Annapolis,21401, MD
2394,Hailie,Mccarty,Jan.,"17,",1957,(856),654-1349,609 Windsor St. ,Danbury,6810, CT
2395,Dylan,Chase,Jan.,"17,",1922,(849),346-0774,8452 Euclid Dr. ,Scotch Plains,7076, NJ
2396,Giada,Garcia,Jan.,"14,",2003,(818),626-9874,67 Nichols Drive ,Ottawa,61350, IL
2397,Melody,Hart,May,"23,",1903,(476),652-5615,838 Spring Court ,East Northport,11731, NY
2398,Rene,Harper,Jul.,"2,",1988,(829),425-4044,1 Warren Drive ,Athens,30605, GA
2399,Naomi,Riley,Oct.,"18,",1980,(458),646-0716,604 Peachtree Lane ,Alpharetta,30004, GA
2400,Kaylyn,Trevino,Oct.,"24,",2017,(384),614-5801,431 Homestead Rd. ,El Dorado,71730, AR
2401,Shawn,Moon,Feb.,"25,",1981,(315),555-8621,8366 Cardinal St. ,Brownsburg,46112, IN
2402,Claire,Berry,Mar.,"13,",2013,(363),803-4230,9805 Clark Dr. ,South El Monte,91733, CA
2403,Franklin,Brooks,Feb.,"28,",1918,(955),803-0103,27 Harvard Street ,Beachwood,44122, OH
2404,Jaqueline,Dodson,Jun.,"4,",1979,(705),822-4853,99 North Gregory Road ,Morrisville,19067, PA
2405,Cecilia,Mcdonald,Jan.,"19,",1968,(970),945-9522,762 West Sulphur Springs Drive ,Mount Pleasant,29464, SC
2406,Elyse,Schwartz,Dec.,"30,",1927,(935),793-4441,139 University St. ,Rahway,7065, NJ
2407,Semaj,Hammond,Sep.,"27,",1927,(389),644-7585,998 Church St. ,Branford,6405, CT
2408,Michelle,Richardson,Oct.,"15,",1934,(476),245-1280,779 8th Lane ,Glastonbury,6033, CT
2409,Leo,Duke,Nov.,"19,",1962,(850),553-1222,52 Shirley Street ,Davenport,52804, IA
2410,Makhi,Torres,Apr.,"2,",1935,(974),489-3393,82 Harvey St. ,North Augusta,29841, SC
2411,Madalynn,Bright,Apr.,"5,",1961,(354),937-1487,436 Mulberry Drive ,Selden,11784, NY
2412,Simeon,Hickman,Jun.,"17,",1954,(713),428-5293,9338 Stonybrook Dr. ,Fishers,46037, IN
2413,Mila,Brooks,May,"8,",1976,(613),388-4853,578 Green Hill St. ,Crawfordsville,47933, IN
2414,Eugene,Cooke,Sep.,"10,",1968,(477),705-1296,86 Foster Lane ,Corpus Christi,78418, TX
2415,Sawyer,Long,Jul.,"21,",1941,(673),777-5766,231 San Juan St. ,Collegeville,19426, PA
2416,Cheyenne,Norton,Nov.,"16,",1990,(458),261-2893,139 Sycamore St. ,Mankato,56001, MN
2417,Cael,Irwin,Sep.,"29,",2005,(410),735-2141,9110 Hamilton Street ,Helena,59601, MT
2418,Julian,Haas,Jul.,"30,",1986,(413),662-6049,143 Meadow Lane ,Benton Harbor,49022, MI
2419,Aniya,Pugh,May,"21,",1972,(578),850-1159,151 Newport Lane ,Richardson,75080, TX
2420,Ann,Bradford,Nov.,"6,",1985,(419),654-7258,9 Church Drive ,Beaver Falls,15010, PA
2421,Kaeden,Houston,Jun.,"23,",1955,(353),905-6067,91 Iroquois Drive ,Superior,54880, WI
2422,Fernando,Velazquez,Oct.,"28,",1915,(585),606-7256,8994 Brown Drive ,Parlin,8859, NJ
2423,Antwan,Guerrero,Apr.,"5,",2000,(774),716-8820,51 Lafayette Ave. ,Xenia,45385, OH
2424,Saul,Hall,Mar.,"19,",1923,(917),726-5382,6 Yukon Street ,Harrison Township,48045, MI
2425,Karissa,Mills,Apr.,"13,",1909,(668),890-5613,86 Beach Street ,Calumet City,60409, IL
2426,Ariel,Vega,Jun.,"7,",1997,(690),769-9372,613 E. Jefferson St. ,Snohomish,98290, WA
2427,Demetrius,Bray,Aug.,"26,",1920,(316),700-2641,7952 West Longfellow St. ,Casselberry,32707, FL
2428,Karlee,George,Jul.,"5,",1932,(956),669-6846,333 Wood Dr. ,Havertown,19083, PA
2429,Guillermo,Cochran,May,"24,",1990,(885),417-8552,670 Tarkiln Hill St. ,Hamtramck,48212, MI
2430,Aditya,Melton,Sep.,"15,",1987,(410),531-4820,485 Philmont Road ,Colorado Springs,80911, CO
2431,Axel,Rosario,Aug.,"14,",1904,(509),663-5355,721 Spring Street ,Sun Prairie,53590, WI
2432,Ireland,Maldonado,Jun.,"17,",2016,(736),447-5420,29 Johnson St. ,Land O Lakes,34639, FL
2433,Coby,Stevenson,Oct.,"21,",1999,(758),603-1154,8531 Miles Rd. ,Camas,98607, WA
2434,Luka,Compton,Aug.,"25,",1967,(584),210-3588,9 Logan St. ,Wilson,27893, NC
2435,Marlie,Atkins,Apr.,"8,",1963,(515),943-9530,8299 Front Lane ,Orange Park,32065, FL
2436,Jamie,Rivera,Jan.,"20,",1903,(411),785-4272,9663C Mulberry Avenue ,Fremont,43420, OH
2437,Aniya,Duarte,Feb.,"8,",1913,(805),606-4185,8215 Pawnee Ave. ,Fairhope,36532, AL
2438,Steve,Garcia,May,"24,",1975,(624),636-9801,8194 Wood Rd. ,Horn Lake,38637, MS
2439,Ari,Gillespie,Jul.,"11,",2018,(699),670-2440,781 West Spring Ave. ,Lansdale,19446, PA
2440,Heather,Mann,Apr.,"27,",1937,(631),946-7745,329 North Edgefield Lane ,Southgate,48195, MI
2441,Lawson,Byrd,Oct.,"7,",1945,(986),344-9806,7953 Alderwood Road ,Waterloo,50701, IA
2442,Reilly,Hammond,Nov.,"15,",1984,(376),918-5296,96 Cedarwood St. ,Forney,75126, TX
2443,Lance,Smith,Aug.,"20,",1955,(412),653-7251,163 Leeton Ridge Street ,Farmingdale,11735, NY
2444,Gerardo,Carter,Feb.,"23,",2015,(464),980-8099,9279 Joy Ridge Ave. ,Miamisburg,45342, OH
2445,Sandra,Wheeler,Mar.,"28,",1973,(980),581-3381,141 South 4th St. ,Hartselle,35640, AL
2446,Jamie,Lawrence,Oct.,"14,",1981,(467),226-8988,210 Garfield St. ,Windsor,6095, CT
2447,Zion,Barajas,Jun.,"28,",2012,(984),782-4593,9860 Dunbar Ave. ,Indiana,15701, PA
2448,Kaylee,Odom,Jun.,"18,",1914,(729),272-3204,48 Cemetery Rd. ,Sicklerville,8081, NJ
2449,Fernanda,Andersen,Apr.,"27,",1928,(605),578-1943,7470 Bellevue Dr. ,Goodlettsville,37072, TN
2450,Alvaro,Castaneda,Nov.,"21,",1946,(437),979-5543,394 School Street ,Orchard Park,14127, NY
2451,Cassie,Webster,Mar.,"16,",1925,(416),891-5357,53 Sherwood Lane ,Tucker,30084, GA
